[atlas] worker 0/3: label --net porcelain=runs/porc_w-p0905-2038/checkpoints/ckpt-000000.pt --rounds 0-1 --sims 4096 --slots 256 --part 0/3 --out data/cloud/opening/porcelain_r01_s4096.part0.npz --workers 1 --seed 1
[atlas] worker 1/3: label --net porcelain=runs/porc_w-p0905-2038/checkpoints/ckpt-000000.pt --rounds 0-1 --sims 4096 --slots 256 --part 1/3 --out data/cloud/opening/porcelain_r01_s4096.part1.npz --workers 1 --seed 2
[atlas] worker 2/3: label --net porcelain=runs/porc_w-p0905-2038/checkpoints/ckpt-000000.pt --rounds 0-1 --sims 4096 --slots 256 --part 2/3 --out data/cloud/opening/porcelain_r01_s4096.part2.npz --workers 1 --seed 3
[atlas] 3795 games, rounds 0-1: 28871 positions (14432 target-seat)
[atlas] 3795 games, rounds 0-1: 28871 positions (14372 target-seat)
[atlas] 3795 games, rounds 0-1: 28871 positions (14376 target-seat)
[atlas] net porcelain (runs/porc_w-p0905-2038/checkpoints/ckpt-000000.pt) on mps; 4096 sims, 256 slots; c_puct 1.4, chance_children 4
[atlas] net porcelain (runs/porc_w-p0905-2038/checkpoints/ckpt-000000.pt) on mps; 4096 sims, 256 slots; c_puct 1.4, chance_children 4
[atlas] net porcelain (runs/porc_w-p0905-2038/checkpoints/ckpt-000000.pt) on mps; 4096 sims, 256 slots; c_puct 1.4, chance_children 4
[atlas] 11760/28871 positions, 47,765,760 evals, 17,491/s, 45.5 min
[atlas] 11760/28871 positions, 47,697,664 evals, 17,467/s, 45.5 min
[atlas] 11762/28871 positions, 47,731,456 evals, 17,479/s, 45.5 min
[atlas] 11760/28871 positions, 48,177,920 evals, 17,451/s, 46.0 min
[atlas] 11760/28871 positions, 48,109,824 evals, 17,426/s, 46.0 min
[atlas] 11762/28871 positions, 48,148,224 evals, 17,440/s, 46.0 min
[atlas] 12024/28871 positions, 48,606,976 evals, 17,417/s, 46.5 min
[atlas] 12021/28871 positions, 48,538,368 evals, 17,393/s, 46.5 min
[atlas] 12022/28871 positions, 48,575,488 evals, 17,406/s, 46.5 min
[atlas] 12024/28871 positions, 49,043,200 evals, 17,386/s, 47.0 min
[atlas] 12021/28871 positions, 48,974,336 evals, 17,362/s, 47.0 min
[atlas] 12022/28871 positions, 49,023,488 evals, 17,380/s, 47.0 min
[atlas] 12284/28871 positions, 49,460,480 evals, 17,349/s, 47.5 min
[atlas] 12284/28871 positions, 49,387,776 evals, 17,324/s, 47.5 min
[atlas] 12286/28871 positions, 49,442,048 evals, 17,344/s, 47.5 min
[atlas] 12284/28871 positions, 49,893,376 evals, 17,319/s, 48.0 min
[atlas] 12284/28871 positions, 49,824,256 evals, 17,295/s, 48.0 min
[atlas] 12286/28871 positions, 49,877,504 evals, 17,314/s, 48.0 min
[atlas] 12547/28871 positions, 50,369,024 evals, 17,304/s, 48.5 min
[atlas] 12284/28871 positions, 50,305,792 evals, 17,283/s, 48.5 min
[atlas] 12547/28871 positions, 50,354,176 evals, 17,299/s, 48.5 min
[atlas] 12547/28871 positions, 50,957,056 evals, 17,327/s, 49.0 min
[atlas] 12547/28871 positions, 50,887,168 evals, 17,304/s, 49.0 min
[atlas] 12547/28871 positions, 50,942,720 evals, 17,323/s, 49.0 min
[atlas] 12808/28871 positions, 51,564,288 evals, 17,357/s, 49.5 min
[atlas] 12806/28871 positions, 51,491,072 evals, 17,332/s, 49.5 min
[atlas] 12807/28871 positions, 51,548,672 evals, 17,352/s, 49.5 min
[atlas] 12808/28871 positions, 52,185,344 evals, 17,390/s, 50.0 min
[atlas] 12806/28871 positions, 52,111,872 evals, 17,366/s, 50.0 min
[atlas] 12807/28871 positions, 52,169,216 evals, 17,385/s, 50.0 min
[atlas] 13068/28871 positions, 52,744,960 evals, 17,402/s, 50.5 min
[atlas] 13067/28871 positions, 52,670,208 evals, 17,378/s, 50.5 min
[atlas] 13069/28871 positions, 52,727,808 evals, 17,397/s, 50.5 min
[atlas] 13068/28871 positions, 53,154,048 evals, 17,365/s, 51.0 min
[atlas] 13067/28871 positions, 53,079,808 evals, 17,342/s, 51.0 min
[atlas] 13069/28871 positions, 53,139,712 evals, 17,361/s, 51.0 min
[atlas] 13331/28871 positions, 53,562,624 evals, 17,329/s, 51.5 min
[atlas] 13329/28871 positions, 53,545,216 evals, 17,324/s, 51.5 min
[atlas] 13067/28871 positions, 53,484,800 evals, 17,304/s, 51.5 min
[atlas] 13331/28871 positions, 53,978,624 evals, 17,296/s, 52.0 min
[atlas] 13329/28871 positions, 53,970,432 evals, 17,294/s, 52.0 min
[atlas] 13329/28871 positions, 53,903,872 evals, 17,272/s, 52.0 min
[atlas] 13331/28871 positions, 54,393,856 evals, 17,263/s, 52.5 min
[atlas] 13329/28871 positions, 54,390,784 evals, 17,262/s, 52.5 min
[atlas] 13329/28871 positions, 54,322,432 evals, 17,240/s, 52.5 min
[atlas] 13589/28871 positions, 54,835,200 evals, 17,239/s, 53.0 min
[atlas] 13591/28871 positions, 54,837,248 evals, 17,240/s, 53.0 min
[atlas] 13591/28871 positions, 54,759,936 evals, 17,215/s, 53.0 min
[atlas] 13589/28871 positions, 55,278,336 evals, 17,216/s, 53.5 min
[atlas] 13591/28871 positions, 55,287,040 evals, 17,219/s, 53.5 min
[atlas] 13591/28871 positions, 55,209,472 evals, 17,194/s, 53.5 min
[atlas] 13850/28871 positions, 55,721,216 evals, 17,193/s, 54.0 min
[atlas] 13857/28871 positions, 55,737,600 evals, 17,199/s, 54.0 min
[atlas] 13851/28871 positions, 55,652,864 evals, 17,172/s, 54.0 min
[atlas] 13850/28871 positions, 56,177,152 evals, 17,174/s, 54.5 min
[atlas] 13857/28871 positions, 56,197,888 evals, 17,181/s, 54.5 min
[atlas] 13851/28871 positions, 56,116,736 evals, 17,156/s, 54.5 min
[atlas] 13850/28871 positions, 56,611,840 evals, 17,150/s, 55.0 min
[atlas] 13857/28871 positions, 56,631,808 evals, 17,157/s, 55.0 min
[atlas] 13851/28871 positions, 56,548,864 evals, 17,131/s, 55.0 min
[atlas] 14112/28871 positions, 57,067,776 evals, 17,132/s, 55.5 min
[atlas] 14119/28871 positions, 57,091,072 evals, 17,140/s, 55.5 min
[atlas] 14112/28871 positions, 57,002,752 evals, 17,113/s, 55.5 min
[atlas] 14112/28871 positions, 57,513,472 evals, 17,112/s, 56.0 min
[atlas] 14119/28871 positions, 57,537,280 evals, 17,120/s, 56.0 min
[atlas] 14112/28871 positions, 57,447,168 evals, 17,093/s, 56.0 min
[atlas] 14372/28871 positions, 57,944,832 evals, 17,088/s, 56.5 min
[atlas] 14381/28871 positions, 57,978,624 evals, 17,098/s, 56.5 min
[atlas] 14377/28871 positions, 57,871,104 evals, 17,066/s, 56.5 min
[atlas] 14372/28871 positions, 58,382,848 evals, 17,066/s, 57.0 min
[atlas] 14381/28871 positions, 58,413,312 evals, 17,075/s, 57.0 min
[atlas] 14377/28871 positions, 58,309,376 evals, 17,045/s, 57.0 min
[atlas] 14632/28871 positions, 58,838,272 evals, 17,050/s, 57.5 min
[atlas] 14640/28871 positions, 58,875,136 evals, 17,061/s, 57.5 min
[atlas] 14639/28871 positions, 58,759,424 evals, 17,027/s, 57.5 min
[atlas] 14632/28871 positions, 59,309,312 evals, 17,038/s, 58.0 min
[atlas] 14640/28871 positions, 59,339,776 evals, 17,047/s, 58.0 min
[atlas] 14639/28871 positions, 59,230,208 evals, 17,015/s, 58.0 min
[atlas] 14632/28871 positions, 59,760,896 evals, 17,021/s, 58.5 min
[atlas] 14899/28871 positions, 59,789,568 evals, 17,030/s, 58.5 min
[atlas] 14639/28871 positions, 59,681,280 evals, 16,998/s, 58.5 min
[atlas] 14891/28871 positions, 60,232,960 evals, 17,010/s, 59.0 min
[atlas] 14899/28871 positions, 60,268,544 evals, 17,021/s, 59.0 min
[atlas] 14906/28871 positions, 60,150,016 evals, 16,987/s, 59.0 min
[atlas] 14891/28871 positions, 60,685,824 evals, 16,994/s, 59.5 min
[atlas] 14899/28871 positions, 60,723,712 evals, 17,005/s, 59.5 min
[atlas] 14906/28871 positions, 60,605,696 evals, 16,972/s, 59.5 min
[atlas] 15154/28871 positions, 61,146,624 evals, 16,980/s, 60.0 min
[atlas] 15167/28871 positions, 61,062,912 evals, 16,957/s, 60.0 min
[atlas] 15162/28871 positions, 61,179,648 evals, 16,990/s, 60.0 min
[atlas] 15154/28871 positions, 61,624,064 evals, 16,971/s, 60.5 min
[atlas] 15167/28871 positions, 61,540,864 evals, 16,949/s, 60.5 min
[atlas] 15162/28871 positions, 61,657,344 evals, 16,981/s, 60.5 min
[atlas] 15417/28871 positions, 62,209,280 evals, 16,992/s, 61.0 min
[atlas] 15428/28871 positions, 62,126,336 evals, 16,970/s, 61.0 min
[atlas] 15424/28871 positions, 62,246,400 evals, 17,003/s, 61.0 min
[atlas] 15417/28871 positions, 62,825,728 evals, 17,021/s, 61.5 min
[atlas] 15424/28871 positions, 62,862,592 evals, 17,031/s, 61.5 min
[atlas] 15428/28871 positions, 62,742,528 evals, 16,999/s, 61.5 min
[atlas] 15681/28871 positions, 63,469,824 evals, 17,057/s, 62.0 min
[atlas] 15686/28871 positions, 63,387,392 evals, 17,035/s, 62.0 min
[atlas] 15689/28871 positions, 63,508,480 evals, 17,068/s, 62.0 min
[atlas] 15947/28871 positions, 64,103,936 evals, 17,089/s, 62.5 min
[atlas] 15946/28871 positions, 64,020,480 evals, 17,067/s, 62.5 min
[atlas] 15951/28871 positions, 64,143,360 evals, 17,100/s, 62.5 min
[atlas] 15947/28871 positions, 64,629,504 evals, 17,093/s, 63.0 min
[atlas] 15946/28871 positions, 64,545,536 evals, 17,071/s, 63.0 min
[atlas] 15951/28871 positions, 64,665,088 evals, 17,103/s, 63.0 min
[atlas] 16206/28871 positions, 65,081,856 evals, 17,077/s, 63.5 min
[atlas] 15946/28871 positions, 64,998,656 evals, 17,055/s, 63.5 min
[atlas] 16212/28871 positions, 65,116,672 evals, 17,087/s, 63.5 min
[atlas] 16206/28871 positions, 65,557,504 evals, 17,067/s, 64.0 min
[atlas] 16209/28871 positions, 65,476,096 evals, 17,046/s, 64.0 min
[atlas] 16212/28871 positions, 65,594,624 evals, 17,077/s, 64.0 min
[atlas] 16206/28871 positions, 66,012,416 evals, 17,053/s, 64.5 min
[atlas] 16212/28871 positions, 66,047,488 evals, 17,062/s, 64.5 min
[atlas] 16209/28871 positions, 65,933,056 evals, 17,032/s, 64.5 min
[atlas] 16466/28871 positions, 66,484,480 evals, 17,042/s, 65.0 min
[atlas] 16468/28871 positions, 66,519,808 evals, 17,052/s, 65.0 min
[atlas] 16467/28871 positions, 66,404,352 evals, 17,022/s, 65.0 min
[atlas] 16466/28871 positions, 66,941,440 evals, 17,029/s, 65.5 min
[atlas] 16467/28871 positions, 66,864,384 evals, 17,009/s, 65.5 min
[atlas] 16468/28871 positions, 66,978,816 evals, 17,039/s, 65.5 min
[atlas] 16730/28871 positions, 67,388,416 evals, 17,012/s, 66.0 min
[atlas] 16726/28871 positions, 67,310,336 evals, 16,993/s, 66.0 min
[atlas] 16731/28871 positions, 67,428,352 evals, 17,023/s, 66.0 min
[atlas] 16730/28871 positions, 67,790,592 evals, 16,985/s, 66.5 min
[atlas] 16726/28871 positions, 67,719,168 evals, 16,968/s, 66.5 min
[atlas] 16731/28871 positions, 67,837,184 evals, 16,997/s, 66.5 min
[atlas] 16994/28871 positions, 68,186,624 evals, 16,957/s, 67.0 min
[atlas] 16726/28871 positions, 68,122,112 evals, 16,941/s, 67.0 min
[atlas] 16993/28871 positions, 68,241,408 evals, 16,971/s, 67.0 min
[atlas] 16994/28871 positions, 68,643,840 evals, 16,944/s, 67.5 min
[atlas] 16991/28871 positions, 68,574,720 evals, 16,927/s, 67.5 min
[atlas] 16993/28871 positions, 68,694,272 evals, 16,957/s, 67.5 min
[atlas] 16994/28871 positions, 69,105,152 evals, 16,933/s, 68.0 min
[atlas] 16991/28871 positions, 69,038,848 evals, 16,917/s, 68.0 min
[atlas] 16993/28871 positions, 69,155,584 evals, 16,945/s, 68.0 min
[atlas] 17256/28871 positions, 69,568,000 evals, 16,922/s, 68.5 min
[atlas] 17252/28871 positions, 69,501,184 evals, 16,906/s, 68.5 min
[atlas] 17255/28871 positions, 69,622,784 evals, 16,935/s, 68.5 min
[atlas] 17256/28871 positions, 70,038,528 evals, 16,913/s, 69.0 min
[atlas] 17252/28871 positions, 69,976,576 evals, 16,898/s, 69.0 min
[atlas] 17255/28871 positions, 70,092,800 evals, 16,926/s, 69.0 min
[atlas] 17521/28871 positions, 70,516,992 evals, 16,906/s, 69.5 min
[atlas] 17513/28871 positions, 70,453,760 evals, 16,891/s, 69.5 min
[atlas] 17515/28871 positions, 70,572,800 evals, 16,919/s, 69.5 min
[atlas] 17521/28871 positions, 70,989,824 evals, 16,897/s, 70.0 min
[atlas] 17513/28871 positions, 70,928,384 evals, 16,883/s, 70.0 min
[atlas] 17515/28871 positions, 71,042,560 evals, 16,910/s, 70.0 min
[atlas] 17780/28871 positions, 71,457,536 evals, 16,888/s, 70.5 min
[atlas] 17774/28871 positions, 71,396,352 evals, 16,874/s, 70.5 min
[atlas] 17779/28871 positions, 71,514,112 evals, 16,902/s, 70.5 min
[atlas] 17780/28871 positions, 71,938,048 evals, 16,882/s, 71.0 min
[atlas] 17774/28871 positions, 71,881,728 evals, 16,869/s, 71.0 min
[atlas] 17779/28871 positions, 71,990,016 evals, 16,895/s, 71.0 min
[atlas] 18043/28871 positions, 72,401,408 evals, 16,872/s, 71.5 min
[atlas] 17774/28871 positions, 72,346,624 evals, 16,860/s, 71.5 min
[atlas] 18036/28871 positions, 72,457,728 evals, 16,885/s, 71.5 min
[atlas] 18043/28871 positions, 72,884,224 evals, 16,866/s, 72.0 min
[atlas] 18034/28871 positions, 72,827,648 evals, 16,854/s, 72.0 min
[atlas] 18036/28871 positions, 72,935,680 evals, 16,879/s, 72.0 min
[atlas] 18043/28871 positions, 73,382,656 evals, 16,865/s, 72.5 min
[atlas] 18034/28871 positions, 73,331,200 evals, 16,853/s, 72.5 min
[atlas] 18298/28871 positions, 73,430,016 evals, 16,876/s, 72.5 min
[atlas] 18304/28871 positions, 73,986,560 evals, 16,887/s, 73.0 min
[atlas] 18295/28871 positions, 73,935,104 evals, 16,876/s, 73.0 min
[atlas] 18298/28871 positions, 74,043,392 evals, 16,900/s, 73.0 min
[atlas] 18565/28871 positions, 74,627,584 evals, 16,917/s, 73.5 min
[atlas] 18558/28871 positions, 74,575,616 evals, 16,906/s, 73.5 min
[atlas] 18558/28871 positions, 74,687,232 evals, 16,931/s, 73.5 min
[atlas] 18565/28871 positions, 75,264,512 evals, 16,947/s, 74.0 min
[atlas] 18558/28871 positions, 75,212,288 evals, 16,935/s, 74.0 min
[atlas] 18558/28871 positions, 75,323,648 evals, 16,960/s, 74.0 min
[atlas] 18830/28871 positions, 75,910,400 evals, 16,977/s, 74.5 min
[atlas] 18819/28871 positions, 75,858,176 evals, 16,966/s, 74.5 min
[atlas] 18819/28871 positions, 75,972,864 evals, 16,992/s, 74.5 min
[atlas] 18830/28871 positions, 76,387,328 evals, 16,970/s, 75.0 min
[atlas] 18819/28871 positions, 76,340,480 evals, 16,960/s, 75.0 min
[atlas] 18819/28871 positions, 76,449,280 evals, 16,984/s, 75.0 min
[atlas] 19095/28871 positions, 76,872,192 evals, 16,965/s, 75.5 min
[atlas] 19078/28871 positions, 76,827,136 evals, 16,955/s, 75.5 min
[atlas] 19078/28871 positions, 76,939,776 evals, 16,980/s, 75.5 min
[atlas] 19095/28871 positions, 77,358,080 evals, 16,960/s, 76.0 min
[atlas] 19078/28871 positions, 77,310,720 evals, 16,949/s, 76.0 min
[atlas] 19078/28871 positions, 77,422,848 evals, 16,974/s, 76.0 min
[atlas] 19359/28871 positions, 77,830,912 evals, 16,952/s, 76.5 min
[atlas] 19335/28871 positions, 77,784,320 evals, 16,942/s, 76.5 min
[atlas] 19340/28871 positions, 77,899,008 evals, 16,967/s, 76.5 min
[atlas] 19359/28871 positions, 78,292,224 evals, 16,941/s, 77.0 min
[atlas] 19335/28871 positions, 78,243,328 evals, 16,931/s, 77.0 min
[atlas] 19340/28871 positions, 78,352,896 evals, 16,955/s, 77.0 min
[atlas] 19621/28871 positions, 78,710,016 evals, 16,922/s, 77.5 min
[atlas] 19335/28871 positions, 78,660,352 evals, 16,912/s, 77.5 min
[atlas] 19604/28871 positions, 78,778,368 evals, 16,937/s, 77.5 min
[atlas] 19621/28871 positions, 79,159,552 evals, 16,909/s, 78.0 min
[atlas] 19596/28871 positions, 79,107,840 evals, 16,899/s, 78.0 min
[atlas] 19604/28871 positions, 79,223,808 evals, 16,924/s, 78.0 min
[atlas] 19621/28871 positions, 79,510,272 evals, 16,876/s, 78.5 min
[atlas] 19596/28871 positions, 79,458,304 evals, 16,866/s, 78.5 min
[atlas] 19604/28871 positions, 79,573,248 evals, 16,890/s, 78.5 min
[atlas] 19879/28871 positions, 79,741,440 evals, 16,818/s, 79.0 min
[atlas] 19596/28871 positions, 79,691,520 evals, 16,808/s, 79.0 min
[atlas] 19864/28871 positions, 79,806,208 evals, 16,832/s, 79.0 min
[atlas] 19879/28871 positions, 79,985,408 evals, 16,763/s, 79.5 min
[atlas] 19859/28871 positions, 79,932,928 evals, 16,753/s, 79.5 min
[atlas] 19864/28871 positions, 80,051,456 evals, 16,778/s, 79.5 min
[atlas] 19859/28871 positions, 80,188,928 evals, 16,702/s, 80.0 min
[atlas] 19879/28871 positions, 80,242,432 evals, 16,712/s, 80.0 min
[atlas] 19864/28871 positions, 80,307,456 evals, 16,726/s, 80.0 min
[atlas] 19859/28871 positions, 80,421,120 evals, 16,646/s, 80.5 min
[atlas] 19879/28871 positions, 80,473,856 evals, 16,656/s, 80.5 min
[atlas] 19864/28871 positions, 80,539,904 evals, 16,670/s, 80.5 min
[atlas] 19859/28871 positions, 80,645,120 evals, 16,589/s, 81.0 min
[atlas] 19879/28871 positions, 80,696,320 evals, 16,599/s, 81.0 min
[atlas] 20103/28871 positions, 80,760,832 evals, 16,613/s, 81.0 min
[atlas] 20117/28871 positions, 80,875,776 evals, 16,535/s, 81.5 min
[atlas] 20141/28871 positions, 80,926,208 evals, 16,544/s, 81.5 min
[atlas] 20123/28871 positions, 81,001,472 evals, 16,560/s, 81.5 min
[atlas] 20117/28871 positions, 81,107,712 evals, 16,481/s, 82.0 min
[atlas] 20141/28871 positions, 81,157,376 evals, 16,490/s, 82.0 min
[atlas] 20123/28871 positions, 81,232,640 evals, 16,506/s, 82.0 min
[atlas] 20117/28871 positions, 81,358,592 evals, 16,432/s, 82.5 min
[atlas] 20141/28871 positions, 81,407,744 evals, 16,441/s, 82.5 min
[atlas] 20123/28871 positions, 81,483,264 evals, 16,456/s, 82.5 min
[atlas] 20117/28871 positions, 81,605,376 evals, 16,382/s, 83.0 min
[atlas] 20141/28871 positions, 81,652,992 evals, 16,391/s, 83.0 min
[atlas] 20123/28871 positions, 81,728,256 evals, 16,406/s, 83.0 min
[atlas] 20379/28871 positions, 81,857,280 evals, 16,334/s, 83.5 min
[atlas] 20401/28871 positions, 81,905,408 evals, 16,343/s, 83.5 min
[atlas] 20383/28871 positions, 81,984,768 evals, 16,359/s, 83.5 min
[atlas] 20379/28871 positions, 82,103,552 evals, 16,286/s, 84.0 min
[atlas] 20401/28871 positions, 82,150,144 evals, 16,294/s, 84.0 min
[atlas] 20383/28871 positions, 82,229,760 evals, 16,311/s, 84.0 min
[atlas] 20379/28871 positions, 82,340,096 evals, 16,236/s, 84.5 min
[atlas] 20401/28871 positions, 82,387,200 evals, 16,245/s, 84.5 min
[atlas] 20383/28871 positions, 82,464,256 evals, 16,260/s, 84.5 min
[atlas] 20379/28871 positions, 82,643,968 evals, 16,200/s, 85.0 min
[atlas] 20401/28871 positions, 82,691,072 evals, 16,209/s, 85.0 min
[atlas] 20383/28871 positions, 82,768,128 evals, 16,224/s, 85.0 min
[atlas] 20638/28871 positions, 83,039,488 evals, 16,183/s, 85.5 min
[atlas] 20666/28871 positions, 83,087,104 evals, 16,191/s, 85.5 min
[atlas] 20645/28871 positions, 83,166,464 evals, 16,207/s, 85.5 min
[atlas] 20638/28871 positions, 83,427,328 evals, 16,164/s, 86.0 min
[atlas] 20666/28871 positions, 83,474,944 evals, 16,172/s, 86.0 min
[atlas] 20645/28871 positions, 83,553,792 evals, 16,188/s, 86.0 min
[atlas] 20638/28871 positions, 83,795,456 evals, 16,141/s, 86.5 min
[atlas] 20666/28871 positions, 83,843,072 evals, 16,150/s, 86.5 min
[atlas] 20909/28871 positions, 83,920,384 evals, 16,165/s, 86.5 min
[atlas] 20902/28871 positions, 84,190,208 evals, 16,124/s, 87.0 min
[atlas] 20929/28871 positions, 84,237,824 evals, 16,132/s, 87.0 min
[atlas] 20909/28871 positions, 84,319,488 evals, 16,148/s, 87.0 min
[atlas] 20902/28871 positions, 84,444,672 evals, 16,080/s, 87.5 min
[atlas] 20929/28871 positions, 84,492,288 evals, 16,089/s, 87.5 min
[atlas] 20909/28871 positions, 84,573,184 evals, 16,104/s, 87.5 min
[atlas] 20902/28871 positions, 84,685,312 evals, 16,034/s, 88.0 min
[atlas] 20929/28871 positions, 84,731,136 evals, 16,042/s, 88.0 min
[atlas] 20909/28871 positions, 84,812,032 evals, 16,058/s, 88.0 min
[atlas] 20902/28871 positions, 84,915,456 evals, 15,987/s, 88.5 min
[atlas] 21189/28871 positions, 84,957,440 evals, 15,994/s, 88.5 min
[atlas] 21168/28871 positions, 85,044,224 evals, 16,011/s, 88.5 min
[atlas] 21162/28871 positions, 85,166,592 evals, 15,944/s, 89.0 min
[atlas] 21189/28871 positions, 85,212,928 evals, 15,952/s, 89.0 min
[atlas] 21168/28871 positions, 85,300,480 evals, 15,969/s, 89.0 min
[atlas] 21162/28871 positions, 85,424,128 evals, 15,903/s, 89.5 min
[atlas] 21189/28871 positions, 85,470,464 evals, 15,911/s, 89.5 min
[atlas] 21168/28871 positions, 85,558,016 evals, 15,928/s, 89.5 min
[atlas] 21162/28871 positions, 85,676,032 evals, 15,861/s, 90.0 min
[atlas] 21189/28871 positions, 85,722,624 evals, 15,869/s, 90.0 min
[atlas] 21168/28871 positions, 85,809,920 evals, 15,886/s, 90.0 min
[atlas] 21162/28871 positions, 85,926,912 evals, 15,820/s, 90.5 min
[atlas] 21189/28871 positions, 85,973,504 evals, 15,828/s, 90.5 min
[atlas] 21427/28871 positions, 86,058,496 evals, 15,844/s, 90.5 min
[atlas] 21427/28871 positions, 86,185,728 evals, 15,780/s, 91.0 min
[atlas] 21452/28871 positions, 86,233,088 evals, 15,788/s, 91.0 min
[atlas] 21427/28871 positions, 86,321,152 evals, 15,805/s, 91.0 min
[atlas] 21427/28871 positions, 86,429,184 evals, 15,738/s, 91.5 min
[atlas] 21452/28871 positions, 86,475,008 evals, 15,746/s, 91.5 min
[atlas] 21427/28871 positions, 86,562,048 evals, 15,762/s, 91.5 min
[atlas] 21427/28871 positions, 86,670,336 evals, 15,697/s, 92.0 min
[atlas] 21452/28871 positions, 86,716,160 evals, 15,704/s, 92.0 min
[atlas] 21427/28871 positions, 86,802,176 evals, 15,720/s, 92.0 min
[atlas] 21427/28871 positions, 86,904,320 evals, 15,654/s, 92.5 min
[atlas] 21452/28871 positions, 86,950,656 evals, 15,662/s, 92.5 min
[atlas] 21427/28871 positions, 87,036,160 evals, 15,677/s, 92.5 min
[atlas] 21688/28871 positions, 87,148,288 evals, 15,613/s, 93.0 min
[atlas] 21716/28871 positions, 87,193,856 evals, 15,621/s, 93.0 min
[atlas] 21691/28871 positions, 87,285,248 evals, 15,637/s, 93.0 min
[atlas] 21688/28871 positions, 87,399,680 evals, 15,575/s, 93.5 min
[atlas] 21716/28871 positions, 87,447,296 evals, 15,582/s, 93.5 min
[atlas] 21691/28871 positions, 87,536,384 evals, 15,599/s, 93.5 min
[atlas] 21688/28871 positions, 87,652,096 evals, 15,536/s, 94.0 min
[atlas] 21716/28871 positions, 87,700,224 evals, 15,544/s, 94.0 min
[atlas] 21691/28871 positions, 87,789,824 evals, 15,560/s, 94.0 min
[atlas] 21688/28871 positions, 87,898,624 evals, 15,498/s, 94.5 min
[atlas] 21716/28871 positions, 87,947,776 evals, 15,506/s, 94.5 min
[atlas] 21691/28871 positions, 88,037,120 evals, 15,522/s, 94.5 min
[atlas] 21944/28871 positions, 88,148,736 evals, 15,460/s, 95.0 min
[atlas] 21975/28871 positions, 88,196,864 evals, 15,468/s, 95.0 min
[atlas] 21954/28871 positions, 88,291,072 evals, 15,485/s, 95.0 min
[atlas] 21944/28871 positions, 88,402,688 evals, 15,423/s, 95.5 min
[atlas] 21975/28871 positions, 88,449,792 evals, 15,431/s, 95.5 min
[atlas] 21954/28871 positions, 88,544,256 evals, 15,448/s, 95.5 min
[atlas] 21944/28871 positions, 88,651,520 evals, 15,386/s, 96.0 min
[atlas] 21975/28871 positions, 88,697,856 evals, 15,394/s, 96.0 min
[atlas] 21954/28871 positions, 88,792,320 evals, 15,410/s, 96.0 min
[atlas] 21944/28871 positions, 88,876,032 evals, 15,345/s, 96.5 min
[atlas] 21975/28871 positions, 88,920,832 evals, 15,352/s, 96.5 min
[atlas] 21954/28871 positions, 89,015,808 evals, 15,369/s, 96.5 min
[atlas] 21944/28871 positions, 89,120,768 evals, 15,308/s, 97.0 min
[atlas] 22239/28871 positions, 89,162,752 evals, 15,315/s, 97.0 min
[atlas] 22211/28871 positions, 89,261,056 evals, 15,332/s, 97.0 min
[atlas] 22206/28871 positions, 89,369,856 evals, 15,272/s, 97.5 min
[atlas] 22239/28871 positions, 89,415,168 evals, 15,279/s, 97.5 min
[atlas] 22211/28871 positions, 89,512,960 evals, 15,296/s, 97.5 min
[atlas] 22206/28871 positions, 89,614,080 evals, 15,236/s, 98.0 min
[atlas] 22239/28871 positions, 89,657,344 evals, 15,243/s, 98.0 min
[atlas] 22211/28871 positions, 89,755,136 evals, 15,259/s, 98.0 min
[atlas] 22206/28871 positions, 89,850,112 evals, 15,198/s, 98.5 min
[atlas] 22239/28871 positions, 89,892,608 evals, 15,205/s, 98.5 min
[atlas] 22211/28871 positions, 89,990,912 evals, 15,222/s, 98.5 min
[atlas] 22473/28871 positions, 90,246,656 evals, 15,188/s, 99.0 min
[atlas] 22501/28871 positions, 90,282,496 evals, 15,194/s, 99.0 min
[atlas] 22472/28871 positions, 90,392,064 evals, 15,212/s, 99.0 min
[atlas] 22473/28871 positions, 90,704,128 evals, 15,189/s, 99.5 min
[atlas] 22501/28871 positions, 90,739,712 evals, 15,194/s, 99.5 min
[atlas] 22472/28871 positions, 90,846,464 evals, 15,212/s, 99.5 min
[atlas] 22473/28871 positions, 91,151,616 evals, 15,187/s, 100.0 min
[atlas] 22501/28871 positions, 91,186,944 evals, 15,192/s, 100.0 min
[atlas] 22735/28871 positions, 91,290,624 evals, 15,210/s, 100.0 min
[atlas] 22732/28871 positions, 91,597,824 evals, 15,186/s, 100.5 min
[atlas] 22765/28871 positions, 91,634,432 evals, 15,191/s, 100.5 min
[atlas] 22735/28871 positions, 91,746,816 evals, 15,210/s, 100.5 min
[atlas] 22732/28871 positions, 91,943,168 evals, 15,168/s, 101.0 min
[atlas] 22765/28871 positions, 91,978,752 evals, 15,173/s, 101.0 min
[atlas] 22735/28871 positions, 92,089,600 evals, 15,191/s, 101.0 min
[atlas] 22732/28871 positions, 92,200,704 evals, 15,135/s, 101.5 min
[atlas] 22765/28871 positions, 92,236,288 evals, 15,140/s, 101.5 min
[atlas] 22999/28871 positions, 92,346,624 evals, 15,158/s, 101.5 min
[atlas] 22998/28871 positions, 92,463,872 evals, 15,104/s, 102.0 min
[atlas] 23026/28871 positions, 92,499,968 evals, 15,109/s, 102.0 min
